,,bilateral,inconclusive,left,right
1.12,-0.99,1.08041304789e-06,2.88628732186e-06,6.47285458364e-09,0.999996026827
1.13,-0.99,1.09091979847e-06,2.88723153069e-06,6.47083333175e-09,0.999996015378
1.14,-0.99,1.10154704562e-06,2.88817638983e-06,6.46937786133e-09,0.999996003807
1.15,-0.99,1.11229603993e-06,2.88912134315e-06,6.4684909399e-09,0.999995992114
1.16,-0.99,1.12316803375e-06,2.89006582027e-06,6.46817543357e-09,0.999995980298
1.17,-0.99,1.13416428069e-06,2.8910092365e-06,6.4684343066e-09,0.999995968358
1.18,-0.99,1.14528603513e-06,2.89195099276e-06,6.46927062215e-09,0.999995956294
1.19,-0.99,1.15653455173e-06,2.89289047559e-06,6.47068754333e-09,0.999995944104
1.2,-0.99,1.16791108492e-06,2.89382705702e-06,6.47268833379e-09,0.999995931789
1.21,-0.99,1.17941688835e-06,2.89476009464e-06,6.47527635928e-09,0.999995919348
1.22,-0.99,1.19105321437e-06,2.89568893153e-06,6.4784550877e-09,0.999995906779
1.23,-0.99,1.20282131345e-06,2.89661289631e-06,6.48222809067e-09,0.999995894084
1.24,-0.99,1.21472243363e-06,2.89753130311e-06,6.48659904442e-09,0.99999588126
1.25,-0.99,1.22675781992e-06,2.89844345164e-06,6.49157173102e-09,0.999995868307
1.26,-0.99,1.23892871371e-06,2.89934862719e-06,6.49715003927e-09,0.999995855226
1.27,-0.99,1.25123635215e-06,2.90024610076e-06,6.50333796587e-09,0.999995842014
1.28,-0.99,1.26368196757e-06,2.90113512909e-06,6.51013961647e-09,0.999995828673
1.29,-0.99,1.27626678679e-06,2.90201495476e-06,6.51755920704e-09,0.999995815201
1.3,-0.99,1.28899203048e-06,2.90288480631e-06,6.52560106601e-09,0.999995801598
1.31,-0.99,1.30185891256e-06,2.90374389838e-06,6.53426963155e-09,0.999995787863
1.32,-0.99,1.31486863946e-06,2.90459143182e-06,6.54356945717e-09,0.999995773996
1.33,-0.99,1.3280224095e-06,2.90542659392e-06,6.55350521146e-09,0.999995759997
1.34,-0.99,1.34132141217e-06,2.90624855852e-06,6.56408167972e-09,0.999995745866
1.35,-0.99,1.35476682743e-06,2.90705648627e-06,6.57530376587e-09,0.999995731601
1.36,-0.99,1.36835982504e-06,2.90784952486e-06,6.587176491e-09,0.999995717203
1.37,-0.99,1.38210156382e-06,2.90862680921e-06,6.59970499598e-09,0.999995702672
1.38,-0.99,1.39599319094e-06,2.9093874618e-06,6.61289454504e-09,0.999995688006
1.39,-0.99,1.4100358412e-06,2.9101305929e-06,6.62675052543e-09,0.999995673207
1.4,-0.99,1.42423063629e-06,2.91085530095e-06,6.64127844988e-09,0.999995658273
1.41,-0.99,1.43857868409e-06,2.91156067282e-06,6.65648395777e-09,0.999995643204
1.42,-0.99,1.45308107789e-06,2.91224578423e-06,6.67237281683e-09,0.999995628001
1.43,-0.99,1.46773889569e-06,2.91290970006e-06,6.68895092494e-09,0.999995612662
1.44,-0.99,1.48255319943e-06,2.91355147483e-06,6.70622431184e-09,0.999995597189
1.45,-0.99,1.4975250343e-06,2.91417015306e-06,6.72419914071e-09,0.999995581581
1.46,-0.99,1.51265542794e-06,2.91476476975e-06,6.74288171028e-09,0.999995565837
1.47,-0.99,1.52794538975e-06,2.91533435083e-06,6.76227845908e-09,0.999995549958
1.48,-0.99,1.54339591016e-06,2.91587791369e-06,6.78239596112e-09,0.999995533944
1.49,-0.99,1.55900795987e-06,2.91639446768e-06,6.80324093408e-09,0.999995517794
1.5,-0.99,1.57478248918e-06,2.91688301465e-06,6.82482023906e-09,0.99999550151
1.51,-0.99,1.59072042723e-06,2.91734254955e-06,6.84714088371e-09,0.99999548509
1.52,-0.99,1.60682268134e-06,2.91777206096e-06,6.87021002402e-09,0.999995468535
1.53,-0.99,1.62309013628e-06,2.91817053178e-06,6.89403496673e-09,0.999995451845
1.54,-0.99,1.63952365361e-06,2.91853693984e-06,6.91862317218e-09,0.999995435021
1.55,-0.99,1.65612407104e-06,2.91887025856e-06,6.94398225681e-09,0.999995418062
1.56,-0.99,1.67289220171e-06,2.91916945764e-06,6.97011999592e-09,0.999995400968
1.57,-0.99,1.68982883363e-06,2.9194335038e-06,6.99704432651e-09,0.999995383741
1.58,-0.99,1.70693472901e-06,2.91966136149e-06,7.02476335035e-09,0.999995366379
1.59,-0.99,1.72421062369e-06,2.91985199364e-06,7.05328533691e-09,0.999995348884
1.6,-0.99,1.74165722656e-06,2.92000436247e-06,7.08261872672e-09,0.999995331256
1.61,-0.99,1.75927521899e-06,2.9201174303e-06,7.11277213487e-09,0.999995313495
1.62,-0.99,1.77706525433e-06,2.92019016033e-06,7.14375435424e-09,0.999995295601
1.63,-0.99,1.79502795739e-06,2.92022151753e-06,7.17557435919e-09,0.999995277575
1.64,-0.99,1.81316392395e-06,2.92021046946e-06,7.2082413096e-09,0.999995259417
1.65,-0.99,1.83147372037e-06,2.92015598721e-06,7.24176455482e-09,0.999995241129
1.66,-0.99,1.84995788309e-06,2.92005704626e-06,7.27615363785e-09,0.999995222709
1.67,-0.99,1.86861691835e-06,2.91991262742e-06,7.31141829931e-09,0.999995204159
1.68,-0.99,1.88745130175e-06,2.91972171775e-06,7.34756848161e-09,0.999995185479
1.69,-0.99,1.90646147799e-06,2.91948331151e-06,7.38461433443e-09,0.999995166671
-0.1,-0.98,9.0753610588e-07,8.55096906745e-06,9.34766859176e-09,0.999990532147
-0.09,-0.98,9.14016340244e-07,8.5318798378e-06,9.28044435718e-09,0.999990544823
-0.08,-0.98,9.20555844816e-07,8.51287925708e-06,9.21404456745e-09,0.999990557351
-0.07,-0.98,9.27155272664e-07,8.49396726833e-06,9.1484607544e-09,0.999990569729
-0.06,-0.98,9.33815287478e-07,8.4751438189e-06,9.08368458214e-09,0.999990581957
-0.05,-0.98,9.40536563759e-07,8.45640886049e-06,9.01970784706e-09,0.999990594035
-0.04,-0.98,9.47319787013e-07,8.43776234915e-06,8.95652247309e-09,0.999990605961
-0.03,-0.98,9.54165653944e-07,8.41920424521e-06,8.89412050933e-09,0.999990617736
-0.02,-0.98,9.61074872659e-07,8.40073451332e-06,8.83249413303e-09,0.999990629358
-0.01,-0.98,9.68048162866e-07,8.38235312242e-06,8.77163564594e-09,0.999990640827
-5.55111512313e-17,-0.98,9.75086256084e-07,8.36406004574e-06,8.71153747352e-09,0.999990652142
0.01,-0.98,9.82189895856e-07,8.34585526075e-06,8.65219216097e-09,0.999990663303
0.02,-0.98,9.89359837957e-07,8.32773874916e-06,8.5935923739e-09,0.999990674308
0.03,-0.98,9.96596850621e-07,8.30971049693e-06,8.53573089679e-09,0.999990685157
0.04,-0.98,1.00390171476e-06,8.29177049417e-06,8.47860063097e-09,0.999990695849
0.05,-0.98,1.01127522419e-06,8.27391873521e-06,8.42219459363e-09,0.999990706384
0.06,-0.98,1.01871818586e-06,8.25615521849e-06,8.36650591633e-09,0.99999071676
0.07,-0.98,1.02623142009e-06,8.23847994658e-06,8.31152801259e-09,0.999990726977
0.08,-0.98,1.03381576082e-06,8.22089292612e-06,8.25725430035e-09,0.999990737034
0.09,-0.98,1.04147205583e-06,8.20339416781e-06,8.20367803292e-09,0.99999074693
0.1,-0.98,1.04920116699e-06,8.18598368637e-06,8.15079278754e-09,0.999990756664
0.11,-0.98,1.05700397054e-06,8.16866150045e-06,8.09859224848e-09,0.999990766236
0.12,-0.98,1.06488135731e-06,8.15142763267e-06,8.04707020787e-09,0.999990775644
0.13,-0.98,1.07283423301e-06,8.13428210951e-06,7.99622056278e-09,0.999990784887
0.14,-0.98,1.08086351848e-06,8.11722496127e-06,7.94603731506e-09,0.999990793965
0.15,-0.98,1.08897014992e-06,8.10025622205e-06,7.8965145701e-09,0.999990802877
0.16,-0.98,1.09715507926e-06,8.08337592966e-06,7.84764653559e-09,0.999990811621
0.17,-0.98,1.10541927433e-06,8.06658412557e-06,7.79942752056e-09,0.999990820197
0.18,-0.98,1.1137637192e-06,8.04988085486e-06,7.75185193427e-09,0.999990828604
0.19,-0.98,7.46979889465e-07,5.69453497864e-06,9.11438086141e-09,0.999993549371
0.2,-0.98,7.52956493726e-07,5.68789801074e-06,9.05731841269e-09,0.999993550088
0.21,-0.98,7.58995575945e-07,5.68129727133e-06,9.0010065157e-09,0.999993550706
0.22,-0.98,7.65097914559e-07,5.6747328497e-06,8.9454393033e-09,0.999993551224
0.23,-0.98,7.71264300178e-07,5.66820483483e-06,8.89061101527e-09,0.99999355164
0.24,-0.98,7.77495535767e-07,5.66171331526e-06,8.83651599933e-09,0.999993551955
0.25,-0.98,7.83792436825e-07,5.65525837897e-06,8.78314870878e-09,0.999993552166
0.26,-0.98,7.90155831568e-07,5.64884011334e-06,8.73050370163e-09,0.999993552274
0.27,-0.98,7.96586561113e-07,5.64245860497e-06,8.67857563977e-09,0.999993552276
0.28,-0.98,8.03085479663e-07,5.63611393963e-06,8.62735928812e-09,0.999993552173
0.29,-0.98,8.09653454694e-07,5.6298062021e-06,8.57684951447e-09,0.999993551963
0.3,-0.98,8.16291367141e-07,5.62353547606e-06,8.52704128651e-09,0.999993551646
0.31,-0.98,8.2300011159e-07,5.61730184401e-06,8.47792967508e-09,0.99999355122
0.32,-0.98,8.29780596471e-07,5.61110538708e-06,8.42950984788e-09,0.999993550685
0.33,-0.98,8.36633744243e-07,5.60494618494e-06,8.38177707273e-09,0.999993550038
0.34,-0.98,8.43560491593e-07,5.59882431567e-06,8.33472671549e-09,0.99999354928
0.35,-0.98,8.50561789633e-07,5.59273985558e-06,8.28835424022e-09,0.99999354841
0.36,-0.98,8.57638604087e-07,5.58669287914e-06,8.24265520803e-09,0.999993547426
0.37,-0.98,8.64791915496e-07,5.58068345875e-06,8.19762527632e-09,0.999993546327
0.38,-0.98,8.7202271941e-07,5.57471166465e-06,8.15326019821e-09,0.999993545112
0.39,-0.98,8.79332026586e-07,5.56877756476e-06,8.10955582288e-09,0.999993543781
0.4,-0.98,8.86720863189e-07,5.56288122448e-06,8.0665080928e-09,0.999993542331
0.41,-0.98,8.94190270988e-07,5.55702270657e-06,8.02411304388e-09,0.999993540763
0.42,-0.98,9.01741307555e-07,5.55120207096e-06,7.98236680605e-09,0.999993539074
0.43,-0.98,9.09375046467e-07,5.54541937457e-06,7.94126739199e-09,0.999993537264
0.44,-0.98,9.17092577505e-07,5.53967467117e-06,7.9008107599e-09,0.999993535332
0.45,-0.98,9.24895006849e-07,5.53396801115e-06,7.86099199169e-09,0.999993533276
0.46,-0.98,9.32783457283e-07,5.52829944135e-06,7.82180758921e-09,0.999993531095
0.47,-0.98,9.4075906839e-07,5.52266900487e-06,7.78325414606e-09,0.999993528789
0.48,-0.98,9.4882299675e-07,5.51707674089e-06,7.74532834601e-09,0.999993526355
0.49,-0.98,9.5697641614e-07,5.51152268441e-06,7.7080269622e-09,0.999993523793
0.5,-0.98,9.65220517728e-07,5.50600686612e-06,7.67134685914e-09,0.999993521101
0.51,-0.98,9.73556510264e-07,5.50052931212e-06,7.63528499026e-09,0.999993518279
0.52,-0.98,9.81985620283e-07,5.49509004372e-06,7.59983839859e-09,0.999993515325
0.53,-0.98,9.90509092291e-07,5.48968907722e-06,7.56500421136e-09,0.999993512237
0.54,-0.98,9.99128188955e-07,5.48432642367e-06,7.53077964656e-09,0.999993509015
0.55,-0.98,1.00784419129e-06,5.47900208867e-06,7.49716201067e-09,0.999993505657
0.56,-0.98,1.01665839886e-06,5.47371607206e-06,7.46414869824e-09,0.999993502161
0.57,-0.98,1.02557212994e-06,5.46846836773e-06,7.43173719077e-09,0.999993498528
0.58,-0.98,1.03458672171e-06,5.46325896332e-06,7.39992505731e-09,0.999993494754
0.59,-0.98,1.04370353041e-06,5.45808784001e-06,7.36870995356e-09,0.99999349084
0.6,-0.98,1.05292393156e-06,5.45295497221e-06,7.33808962229e-09,0.999993486783
0.61,-0.98,7.32937679442e-07,3.08576842468e-06,8.71068521126e-09,0.999996172583
0.62,-0.98,7.39284771311e-07,3.08625280195e-06,8.67530426508e-09,0.999996165787
0.63,-0.98,7.4570322446e-07,3.08675200528e-06,8.64056804455e-09,0.999996158904
0.64,-0.98,7.52193940315e-07,3.08726598582e-06,8.60647471669e-09,0.999996151934
0.65,-0.98,7.5875783127e-07,3.08779468881e-06,8.57302253945e-09,0.999996144874
0.66,-0.98,7.65395820726e-07,3.08833805344e-06,8.54020986244e-09,0.999996137726
0.67,-0.98,7.72108843119e-07,3.0888960126e-06,8.5080351259e-09,0.999996130487
0.68,-0.98,7.78897843953e-07,3.08946849275e-06,8.47649686167e-09,0.999996123157
0.69,-0.98,7.85763779815e-07,3.09005541371e-06,8.44559369277e-09,0.999996115735
0.7,-0.98,7.92707618395e-07,3.09065668845e-06,8.41532433364e-09,0.99999610822
0.71,-0.98,7.99730338503e-07,3.09127222293e-06,8.38568759225e-09,0.999996100612
0.72,-0.98,8.06832930057e-07,3.0919019159e-06,8.35668655815e-09,0.999996092908
0.73,-0.98,8.14016394105e-07,3.09254565869e-06,8.32831639313e-09,0.99999608511
0.74,-0.98,8.21281742808e-07,3.093203335e-06,8.30057600734e-09,0.999996077214
0.75,-0.98,8.28629999426e-07,3.09387482073e-06,8.27346458151e-09,0.999996069222
0.76,-0.98,8.36062198305e-07,3.09455998375e-06,8.24698138872e-09,0.999996061131
0.77,-0.98,8.43579384846e-07,3.09525868372e-06,8.22112579457e-09,0.999996052941
0.78,-0.98,8.51182615475e-07,3.09597077186e-06,8.19589725744e-09,0.999996044651
0.79,-0.98,8.58872957604e-07,3.09669609074e-06,8.17129532868e-09,0.99999603626
0.8,-0.98,8.6665148958e-07,3.0974344741e-06,8.14731965296e-09,0.999996027767
0.81,-0.98,8.74519300632e-07,3.0981857466e-06,8.12396996835e-09,0.999996019171
0.82,-0.98,8.82477490807e-07,3.09894972365e-06,8.10124610675e-09,0.999996010472
0.83,-0.98,8.90527170896e-07,3.09972621116e-06,8.0791479942e-09,0.999996001667
0.84,-0.98,8.98669462355e-07,3.10051500535e-06,8.05767565121e-09,0.999995992758
0.85,-0.98,9.06905497214e-07,3.10131589252e-06,8.03682919309e-09,0.999995983742
0.86,-0.98,9.15236417978e-07,3.10212864885e-06,8.01660883052e-09,0.999995974618
0.87,-0.98,9.23663377519e-07,3.10295304018e-06,7.99701486984e-09,0.999995965387
0.88,-0.98,9.32187538958e-07,3.10378882179e-06,7.97804771302e-09,0.999995956046
0.89,-0.98,9.40810075532e-07,3.10463573818e-06,7.9597078591e-09,0.999995946594
0.9,-0.98,9.49532170459e-07,3.10549352288e-06,7.94199590258e-09,0.999995937032
0.91,-0.98,9.58355016787e-07,3.10636189821e-06,7.92491253616e-09,0.999995927358
0.92,-0.98,9.67279817233e-07,3.10724057509e-06,7.90845855e-09,0.999995917571
0.93,-0.98,9.76307784009e-07,3.1081292528e-06,7.89263483286e-09,0.99999590767
0.94,-0.98,9.85440138641e-07,3.10902761879e-06,7.8774423728e-09,0.999995897655
0.95,-0.98,9.94678111772e-07,3.1099353485e-06,7.86288225928e-09,0.999995887524
0.96,-0.98,1.00402294295e-06,3.11085210507e-06,7.84895567842e-09,0.999995877276
0.97,-0.98,1.01347588042e-06,3.11177753924e-06,7.83566391568e-09,0.999995866911
0.98,-0.98,1.02303818086e-06,3.11271128905e-06,7.82300835971e-09,0.999995856428
0.99,-0.98,1.03271110919e-06,3.11365297973e-06,7.81099050071e-09,0.999995845825
1.0,-0.98,1.04249593826e-06,3.11460222343e-06,7.79961193128e-09,0.999995835102
1.01,-0.98,1.0523939486e-06,3.1155586191e-06,7.7888743471e-09,0.999995824259
1.02,-0.98,1.06240642814e-06,3.11652175224e-06,7.77877954762e-09,0.999995813293
1.03,-0.98,1.07253467188e-06,3.11749119474e-06,7.76932943671e-09,0.999995802205
1.04,-0.98,1.08277998161e-06,3.11846650473e-06,7.76052602342e-09,0.999995790993
1.05,-0.98,1.09314366558e-06,3.11944722637e-06,7.75237142268e-09,0.999995779657
1.06,-0.98,1.10362703812e-06,3.1204328897e-06,7.744867856e-09,0.999995768195
1.07,-0.98,1.11423141931e-06,3.12142301047e-06,7.73801765237e-09,0.999995756608
1.08,-0.98,1.12495813463e-06,3.12241709e-06,7.73182324922e-09,0.999995744893
1.09,-0.98,1.13580851451e-06,3.12341461502e-06,7.72628719263e-09,0.999995733051
1.1,-0.98,1.14678389398e-06,3.12441505754e-06,7.72141214022e-09,0.99999572108
1.11,-0.98,1.15788561223e-06,3.12541787472e-06,7.71720085852e-09,0.999995708979
1.12,-0.98,1.16911501217e-06,3.12642250874e-06,7.71365622522e-09,0.999995696749
1.13,-0.98,1.18047343999e-06,3.12742838667e-06,7.71078123152e-09,0.999995684387
1.14,-0.98,1.19196224471e-06,3.12843492041e-06,7.70857898229e-09,0.999995671894
1.15,-0.98,1.20358277766e-06,3.12944150655e-06,7.70705269647e-09,0.999995659269
1.16,-0.98,1.21533639202e-06,3.13044752631e-06,7.70620570869e-09,0.99999564651
1.17,-0.98,1.22722444229e-06,3.13145234546e-06,7.70604147016e-09,0.999995633617
1.18,-0.98,1.23924828376e-06,3.13245531428e-06,7.70656354926e-09,0.99999562059
1.19,-0.98,1.25140927199e-06,3.13345576747e-06,7.70777563305e-09,0.999995607427
1.2,-0.98,1.26370876222e-06,3.13445302414e-06,7.70968152823e-09,0.999995594129
1.21,-0.98,1.27614810881e-06,3.13544638779e-06,7.71228516228e-09,0.999995580693
1.22,-0.98,1.28872866466e-06,3.13643514629e-06,7.71559058591e-09,0.999995567121
1.23,-0.98,1.30145178059e-06,3.1374185719e-06,7.71960197041e-09,0.99999555341
1.24,-0.98,1.31431880473e-06,3.13839592126e-06,7.72432361278e-09,0.999995539561
1.25,-0.98,1.32733108189e-06,3.13936643547e-06,7.72975993511e-09,0.999995525573
1.26,-0.98,1.34048995291e-06,3.1403293401e-06,7.7359154857e-09,0.999995511445
1.27,-0.98,1.353796754e-06,3.1412838453e-06,7.74279494135e-09,0.999995497177
1.28,-0.98,1.36725281605e-06,3.14222914585e-06,7.75040310831e-09,0.999995482768
1.29,-0.98,1.38085946399e-06,3.1431644213e-06,7.7587449237e-09,0.999995468217
1.3,-0.98,1.39461801601e-06,3.14408883605e-06,7.76782546021e-09,0.999995453525
1.31,-0.98,1.40852978294e-06,3.14500153953e-06,7.77764991701e-09,0.999995438691
1.32,-0.98,1.42259606747e-06,3.14590166637e-06,7.78822363143e-09,0.999995423714
1.33,-0.98,1.43681816341e-06,3.14678833652e-06,7.79955207764e-09,0.999995408594
1.34,-0.98,1.45119735499e-06,3.14766065554e-06,7.8116408679e-09,0.99999539333
1.35,-0.98,1.46573491607e-06,3.14851771476e-06,7.82449575419e-09,0.999995377923
1.36,-0.98,1.48043210941e-06,3.14935859154e-06,7.83812262982e-09,0.999995362371
1.37,-0.98,1.49529018586e-06,3.15018234956e-06,7.85252753118e-09,0.999995346675
1.38,-0.98,1.51031038361e-06,3.15098803911e-06,7.86771663943e-09,0.999995330834
1.39,-0.98,1.52549392741e-06,3.15177469737e-06,7.88369628263e-09,0.999995314848
1.4,-0.98,1.54084202776e-06,3.15254134879e-06,7.90047293945e-09,0.999995298716
1.41,-0.98,1.55635588016e-06,3.15328700543e-06,7.91805323427e-09,0.999995282439
1.42,-0.98,1.57203666425e-06,3.15401066736e-06,7.93644394583e-09,0.999995266016
1.43,-0.98,1.58788554307e-06,3.15471132304e-06,7.95565200801e-09,0.999995249447
1.44,-0.98,1.60390366224e-06,3.15538794983e-06,7.97568451038e-09,0.999995232733
1.45,-0.98,1.62009214915e-06,3.15603951437e-06,7.99654870164e-09,0.999995215872
1.46,-0.98,1.63645211219e-06,3.15666497312e-06,8.01825199152e-09,0.999995198865
1.47,-0.98,1.65298463993e-06,3.15726327285e-06,8.0408019532e-09,0.999995181711
1.48,-0.98,1.66969080035e-06,3.15783335122e-06,8.06420632562e-09,0.999995164412
1.49,-0.98,1.68657164005e-06,3.15837413729e-06,8.08847301584e-09,0.999995146966
1.5,-0.98,1.70362818347e-06,3.15888455214e-06,8.113610102e-09,0.999995129374
1.51,-0.98,1.72086143212e-06,3.15936350953e-06,8.13962583585e-09,0.999995111635
1.52,-0.98,1.73827236382e-06,3.15980991646e-06,8.16652864558e-09,0.999995093751
1.53,-0.98,1.75586193198e-06,3.16022267393e-06,8.19432713895e-09,0.999995075721
1.54,-0.98,1.77363106482e-06,3.16060067758e-06,8.22303010609e-09,0.999995057545
1.55,-0.98,1.79158066468e-06,3.16094281844e-06,8.25264652294e-09,0.999995039224
1.56,-0.98,1.80971160732e-06,3.16124798368e-06,8.28318555396e-09,0.999995020757
1.57,-0.98,1.82802474122e-06,3.16151505738e-06,8.31465655629e-09,0.999995002146
1.58,-0.98,1.84652088693e-06,3.16174292131e-06,8.34706908307e-09,0.999994983389
1.59,-0.98,1.8652008364e-06,3.16193045582e-06,8.3804328872e-09,0.999994964488
1.6,-0.98,1.88406535241e-06,3.16207654062e-06,8.41475792515e-09,0.999994945443
1.61,-0.98,1.90311516791e-06,3.16218005569e-06,8.45005436115e-09,0.999994926255
1.62,-0.98,1.9223509855e-06,3.16223988216e-06,8.48633257138e-09,0.999994906923
1.63,-0.98,1.94177347689e-06,3.16225490324e-06,8.52360314815e-09,0.999994887448
1.64,-0.98,1.96138328234e-06,3.16222400518e-06,8.56187690539e-09,0.999994867831
1.65,-0.98,1.98118101025e-06,3.16214607818e-06,8.60116488143e-09,0.999994848072
1.66,-0.98,2.00116723667e-06,3.1620200174e-06,8.64147834605e-09,0.999994828171
1.67,-0.98,2.02134250489e-06,3.16184472398e-06,8.68282880431e-09,0.99999480813
1.68,-0.98,2.04170732511e-06,3.16161910601e-06,8.72522800687e-09,0.999994787948
1.69,-0.98,2.06226217408e-06,3.1613420796e-06,8.76868794324e-09,0.999994767627
-0.1,-0.97,9.86161095695e-07,9.29851539168e-06,1.12248051765e-08,0.999989704099
-0.09,-0.97,9.93171333175e-07,9.27769264682e-06,1.11434524894e-08,0.999989717993
-0.08,-0.97,1.00024605814e-06,9.25696670445e-06,1.10630965582e-08,0.999989731724
-0.07,-0.97,1.00738597809e-06,9.23633749836e-06,1.09837270703e-08,0.999989745293
-0.06,-0.97,1.01459181208e-06,9.21580496707e-06,1.0905333875e-08,0.999989758698
-0.05,-0.97,1.02186429097e-06,9.19536905389e-06,1.08279069817e-08,0.999989771939
-0.04,-0.97,1.02920415763e-06,9.17502970686e-06,1.07514365567e-08,0.999989785015
-0.03,-0.97,1.03661216709e-06,9.15478687875e-06,1.0675912921e-08,0.999989797925
-0.02,-0.97,1.04408908684e-06,9.13464052705e-06,1.06013265487e-08,0.999989810669
-0.01,-0.97,1.05163569702e-06,9.11459061396e-06,1.05276680648e-08,0.999989823246
-5.55111512313e-17,-0.97,1.05925279063e-06,9.09463710636e-06,1.04549282442e-08,0.999989835655
0.01,-0.97,1.06694117376e-06,9.07477997579e-06,1.03830980084e-08,0.999989847896
0.02,-0.97,1.07470166585e-06,9.05501919846e-06,1.03121685346e-08,0.999989859967
0.03,-0.97,1.08253509992e-06,9.03535475517e-06,1.02421312267e-08,0.999989871868
0.04,-0.97,1.09044232278e-06,9.01578663133e-06,1.01729771524e-08,0.999989883598
0.05,-0.97,1.09842419532e-06,8.99631481694e-06,1.0104697806e-08,0.999989895156
0.06,-0.97,1.10648159273e-06,8.97693930649e-06,1.00372848209e-08,0.999989906542
0.07,-0.97,1.11461540479e-06,8.95766009903e-06,9.97072996717e-09,0.999989917754
0.08,-0.97,1.12282653608e-06,8.93847719803e-06,9.90502515072e-09,0.999989928791
0.09,-0.97,1.1311159063e-06,8.91939061141e-06,9.84016241152e-09,0.999989939653
0.1,-0.97,1.13948445047e-06,8.90040035149e-06,9.77613392204e-09,0.999989950339
0.11,-0.97,1.14793311929e-06,8.88150643492e-06,9.71293198577e-09,0.999989960848
0.12,-0.97,1.15646287934e-06,8.86270888263e-06,9.65054903576e-09,0.999989971178
0.13,-0.97,1.1650747134e-06,8.84400771984e-06,9.58897763319e-09,0.999989981329
0.14,-0.97,1.17376962076e-06,8.82540297591e-06,9.52821046593e-09,0.999989991299
0.15,-0.97,1.18254861744e-06,8.80689468437e-06,9.4682403472e-09,0.999990001088
0.16,-0.97,1.19141273655e-06,8.78848288278e-06,9.4090602142e-09,0.999990010695
